model,dataset_size,dataset,fold,Created,optuna_n_trials
CatBoost-Tuned 😼,10000,REG_FOOD_ZOMATO_RESTAURANTS,2,2025-04-25T03:10:08.000Z,47
CatBoost-Tuned 😼,10000,REG_FOOD_COFFEE_REVIEW,3,2025-04-24T16:00:17.000Z,48
CatBoost-Tuned 😼,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,2,2025-04-22T19:50:08.000Z,48
CatBoost-Tuned 😼,10000,REG_FOOD_ZOMATO_RESTAURANTS,1,2025-04-24T16:28:19.000Z,49
CatBoost-Tuned 😼,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,5,2025-04-22T15:15:54.000Z,50
CatBoost-Tuned 😼,10000,REG_FOOD_COFFEE_REVIEW,6,2025-04-24T16:52:28.000Z,50
CatBoost-Tuned 😼,10000,REG_SOCIAL_BOOKS_GOODREADS,0,2025-04-22T19:50:14.000Z,50
CatBoost-Tuned 😼,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,8,2025-04-23T13:26:21.000Z,51
CatBoost-Tuned 😼,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,6,2025-04-23T10:49:10.000Z,51
CatBoost-Tuned 😼,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,1,2025-04-25T11:58:41.000Z,52
CatBoost-Tuned 😼,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,4,2025-04-24T07:49:41.000Z,52
CatBoost-Tuned 😼,10000,REG_FOOD_COFFEE_REVIEW,0,2025-04-25T00:37:47.000Z,52
CatBoost-Tuned 😼,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,7,2025-04-24T12:00:15.000Z,52
CatBoost-Tuned 😼,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,4,2025-04-23T14:06:21.000Z,52
CatBoost-Tuned 😼,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,3,2025-04-27T10:13:49.000Z,53
CatBoost-Tuned 😼,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,7,2025-04-23T12:39:29.000Z,53
CatBoost-Tuned 😼,10000,REG_SOCIAL_BOOKS_GOODREADS,9,2025-04-25T03:09:45.000Z,53
CatBoost-Tuned 😼,10000,MUL_FOOD_YELP_REVIEWS,0,2025-04-28T01:53:41.000Z,53
CatBoost-Tuned 😼,10000,REG_SOCIAL_ANIME_PLANET_RATING,9,2025-04-23T10:43:26.000Z,54
CatBoost-Tuned 😼,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,7,2025-04-24T12:39:46.000Z,54
CatBoost-Tuned 😼,10000,REG_SOCIAL_KOREAN_DRAMA,2,2025-04-23T10:49:12.000Z,54
CatBoost-Tuned 😼,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,1,2025-04-23T12:24:07.000Z,54
CatBoost-Tuned 😼,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,2,2025-04-25T11:57:04.000Z,55
CatBoost-Tuned 😼,10000,REG_SOCIAL_BOOKS_GOODREADS,3,2025-04-27T16:18:07.000Z,55
CatBoost-Tuned 😼,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,3,2025-04-23T13:33:00.000Z,55
CatBoost-Tuned 😼,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,0,2025-04-23T12:26:40.000Z,55
CatBoost-Tuned 😼,10000,REG_SOCIAL_ANIME_PLANET_RATING,7,2025-04-25T02:38:46.000Z,56
CatBoost-Tuned 😼,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,0,2025-04-25T11:57:13.000Z,56
CatBoost-Tuned 😼,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,9,2025-04-25T11:57:10.000Z,57
