model,dataset_size,dataset,fold,Created,optuna_n_trials
LightGBM-Tuned ⚡,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,0,2025-07-21T08:49:25.000Z,1090
LightGBM-Tuned ⚡,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,9,2025-07-21T05:09:53.000Z,466
LightGBM-Tuned ⚡,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,7,2025-07-21T05:02:03.000Z,465
LightGBM-Tuned ⚡,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,8,2025-07-21T05:02:02.000Z,475
LightGBM-Tuned ⚡,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,6,2025-07-21T04:55:17.000Z,448
LightGBM-Tuned ⚡,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,5,2025-07-21T04:33:52.000Z,725
LightGBM-Tuned ⚡,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,4,2025-07-21T04:31:02.000Z,780
LightGBM-Tuned ⚡,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,3,2025-07-21T04:31:02.000Z,814
LightGBM-Tuned ⚡,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,2,2025-07-21T04:30:24.000Z,795
LightGBM-Tuned ⚡,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,1,2025-07-21T04:27:00.000Z,853
LightGBM-Tuned ⚡,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,0,2025-07-21T04:20:31.000Z,816
LightGBM-Tuned ⚡,100000,REG_SOCIAL_ANIME_PLANET_RATING,9,2025-07-21T03:30:50.000Z,1350
LightGBM-Tuned ⚡,100000,REG_SOCIAL_ANIME_PLANET_RATING,8,2025-07-21T03:28:29.000Z,1386
LightGBM-Tuned ⚡,100000,REG_SOCIAL_ANIME_PLANET_RATING,7,2025-07-21T03:24:41.000Z,1403
LightGBM-Tuned ⚡,100000,REG_SOCIAL_ANIME_PLANET_RATING,6,2025-07-21T03:16:49.000Z,1388
LightGBM-Tuned ⚡,100000,REG_SOCIAL_ANIME_PLANET_RATING,5,2025-07-21T03:13:16.000Z,1544
