model,dataset_size,dataset,fold,Created,optuna_n_trials
RealMLP-Tuned 🌐,100000,REG_SOCIAL_ANIME_PLANET_RATING,3,2025-07-23T20:22:52.000Z,35
RealMLP-Tuned 🌐,100000,REG_FOOD_ZOMATO_RESTAURANTS,9,2025-07-23T18:29:57.000Z,11
RealMLP-Tuned 🌐,100000,REG_FOOD_ZOMATO_RESTAURANTS,8,2025-07-23T18:14:42.000Z,11
RealMLP-Tuned 🌐,100000,REG_FOOD_ZOMATO_RESTAURANTS,7,2025-07-23T18:10:08.000Z,12
RealMLP-Tuned 🌐,100000,REG_FOOD_ZOMATO_RESTAURANTS,6,2025-07-23T18:07:36.000Z,9
RealMLP-Tuned 🌐,100000,REG_FOOD_ZOMATO_RESTAURANTS,5,2025-07-23T18:03:57.000Z,10
RealMLP-Tuned 🌐,100000,REG_FOOD_ZOMATO_RESTAURANTS,4,2025-07-23T18:02:44.000Z,10
RealMLP-Tuned 🌐,100000,REG_FOOD_ZOMATO_RESTAURANTS,3,2025-07-23T18:02:37.000Z,11
RealMLP-Tuned 🌐,100000,REG_FOOD_ZOMATO_RESTAURANTS,2,2025-07-23T17:58:00.000Z,10
RealMLP-Tuned 🌐,100000,REG_FOOD_ZOMATO_RESTAURANTS,1,2025-07-23T17:57:51.000Z,10
RealMLP-Tuned 🌐,100000,REG_FOOD_ZOMATO_RESTAURANTS,0,2025-07-23T17:57:37.000Z,10
RealMLP-Tuned 🌐,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,9,2025-07-23T16:09:52.000Z,37
RealMLP-Tuned 🌐,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,8,2025-07-23T16:09:38.000Z,25
RealMLP-Tuned 🌐,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,7,2025-07-23T16:09:22.000Z,34
RealMLP-Tuned 🌐,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,6,2025-07-23T16:06:09.000Z,33
RealMLP-Tuned 🌐,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,5,2025-07-23T16:04:23.000Z,33
RealMLP-Tuned 🌐,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,4,2025-07-23T16:01:52.000Z,19
RealMLP-Tuned 🌐,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,3,2025-07-23T15:51:08.000Z,30
RealMLP-Tuned 🌐,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,2,2025-07-23T15:49:12.000Z,30
