model,dataset_size,dataset,fold,test_score,Created
Numerical-Full,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,0,0.4884846210479736,2025-04-24T22:48:04.000Z
Numerical-Full,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,4,0.4789135456085205,2025-04-25T05:37:52.000Z
Numerical-Full,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,3,0.4764746427536011,2025-04-25T04:03:48.000Z
Numerical-Full,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,1,0.4752008318901062,2025-04-25T00:14:03.000Z
Numerical-Full,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,9,0.4601490497589111,2025-04-25T14:23:33.000Z
Numerical-Full,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,7,0.4586672186851501,2025-04-25T10:51:11.000Z
Numerical-Full,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,2,0.451383113861084,2025-04-25T01:57:45.000Z
Numerical-Full,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,8,0.4467201828956604,2025-04-25T12:43:55.000Z
Numerical-Full,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,5,0.4444511532783508,2025-04-25T07:23:31.000Z
Numerical-Full,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,8,0.4334391355514526,2025-04-25T12:56:49.000Z
Numerical-Full,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,3,0.3949554562568664,2025-04-25T03:50:58.000Z
Numerical-Full,10000,REG_FOOD_RAMEN_RATINGS_2022,4,0.2802136540412903,2025-04-25T05:26:39.000Z
Numerical-Full,10000,REG_FOOD_RAMEN_RATINGS_2022,8,0.2585183978080749,2025-04-25T12:28:31.000Z
Numerical-Full,10000,REG_FOOD_RAMEN_RATINGS_2022,3,0.2394206523895263,2025-04-25T03:35:26.000Z
Numerical-Full,10000,REG_FOOD_RAMEN_RATINGS_2022,1,0.2388595938682556,2025-04-25T00:00:53.000Z
Numerical-Full,10000,REG_FOOD_RAMEN_RATINGS_2022,6,0.2191532850265503,2025-04-25T08:54:52.000Z
Numerical-Full,10000,REG_FOOD_RAMEN_RATINGS_2022,0,0.1863852739334106,2025-04-24T22:20:07.000Z
Numerical-Full,10000,REG_FOOD_RAMEN_RATINGS_2022,7,0.146653950214386,2025-04-25T10:39:32.000Z
Numerical-Full,10000,REG_FOOD_RAMEN_RATINGS_2022,9,0.1250448226928711,2025-04-25T14:10:18.000Z
Numerical-Full,10000,REG_FOOD_RAMEN_RATINGS_2022,2,0.116350769996643,2025-04-25T01:44:44.000Z
Numerical-Full,10000,REG_FOOD_RAMEN_RATINGS_2022,5,0.101319670677185,2025-04-25T07:10:37.000Z
